pert,gene,label,split
FBXO42,20-cell cycle,0,train
FBXO42,22-growth and targets of Myc,0,train
FBXO42,24-growth and targets of Myc,0,train
FBXO42,3-unfolded protein response,1,train
FBXO42,6-dysregulated lncRNA/antisense transcripts,0,train
FBXO42,7-translation,1,train
FBXO42,8-translation,1,train
FBXW2,12-oxidative phosphorylation,0,train
FBXW2,13-erythroid differentiation,0,train
FBXW2,18-cell cycle,0,train
FBXW2,23-hnRNP genes,0,train
FBXW2,24-growth and targets of Myc,0,train
FBXW2,7-translation,0,train
FBXW2,9-translation,0,train
FBXW7,10-unfolded protein response and mTORC1 signaling,0,train
FBXW7,14-erythroid differentiation,0,train
FBXW7,15-proteasome genes,0,train
FBXW7,17-myeloid differentiation,0,train
FBXW7,22-growth and targets of Myc,0,train
FBXW7,23-hnRNP genes,0,train
FBXW7,6-dysregulated lncRNA/antisense transcripts,0,train
FBXW7,7-translation,0,train
FBXW7,8-translation,0,train
FDPS,10-unfolded protein response and mTORC1 signaling,0,train
FDPS,11-unfolded protein response and mTORC1 signaling,0,train
FDPS,12-oxidative phosphorylation,0,train
FDPS,13-erythroid differentiation,1,train
FDPS,14-erythroid differentiation,1,train
FDPS,17-myeloid differentiation,0,train
FDPS,20-cell cycle,0,train
FDPS,23-hnRNP genes,1,train
FDPS,24-growth and targets of Myc,1,train
FDPS,3-unfolded protein response,0,train
FDPS,6-dysregulated lncRNA/antisense transcripts,1,train
FDPS,7-translation,0,train
FDPS,8-translation,0,train
FDX2,10-unfolded protein response and mTORC1 signaling,0,train
FDX2,11-unfolded protein response and mTORC1 signaling,0,train
FDX2,13-erythroid differentiation,0,train
FDX2,14-erythroid differentiation,0,train
FDX2,16-NFkB signaling,0,train
FDX2,17-myeloid differentiation,0,train
FDX2,18-cell cycle,0,train
FDX2,23-hnRNP genes,1,train
FDX2,24-growth and targets of Myc,1,train
FDX2,6-dysregulated lncRNA/antisense transcripts,0,train
FDX2,7-translation,1,train
FDX2,8-translation,0,train
FEZ2,13-erythroid differentiation,0,train
FEZ2,14-erythroid differentiation,0,train
FEZ2,15-proteasome genes,0,train
FEZ2,22-growth and targets of Myc,0,train
FEZ2,24-growth and targets of Myc,0,train
FEZ2,3-unfolded protein response,0,train
FEZ2,6-dysregulated lncRNA/antisense transcripts,0,train
FEZ2,7-translation,0,train
FGFR1OP,10-unfolded protein response and mTORC1 signaling,0,train
FGFR1OP,11-unfolded protein response and mTORC1 signaling,0,train
FGFR1OP,14-erythroid differentiation,0,train
FGFR1OP,16-NFkB signaling,1,train
FGFR1OP,17-myeloid differentiation,1,train
FGFR1OP,18-cell cycle,0,train
FGFR1OP,21-growth signaling,0,train
FGFR1OP,22-growth and targets of Myc,1,train
FGFR1OP,23-hnRNP genes,0,train
FGFR1OP,7-translation,1,train
FGFR1OP,8-translation,0,train
FGFR1OP,9-translation,0,train
FIP1L1,12-oxidative phosphorylation,0,train
FIP1L1,14-erythroid differentiation,0,train
FIP1L1,15-proteasome genes,1,train
FIP1L1,16-NFkB signaling,0,train
FIP1L1,18-cell cycle,0,train
FIP1L1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
FIP1L1,23-hnRNP genes,1,train
FIP1L1,24-growth and targets of Myc,1,train
FIP1L1,3-unfolded protein response,1,train
FIP1L1,6-dysregulated lncRNA/antisense transcripts,0,train
FIP1L1,7-translation,0,train
FIP1L1,8-translation,0,train
FIP1L1,9-translation,0,train
FKBP9,11-unfolded protein response and mTORC1 signaling,0,train
FKBP9,12-oxidative phosphorylation,1,train
FKBP9,13-erythroid differentiation,1,train
FKBP9,14-erythroid differentiation,1,train
FKBP9,15-proteasome genes,1,train
FKBP9,16-NFkB signaling,0,train
FKBP9,17-myeloid differentiation,1,train
FKBP9,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
FKBP9,20-cell cycle,1,train
FKBP9,22-growth and targets of Myc,0,train
FKBP9,23-hnRNP genes,1,train
FKBP9,24-growth and targets of Myc,1,train
FKBP9,6-dysregulated lncRNA/antisense transcripts,1,train
FKBP9,7-translation,1,train
FKBP9,8-translation,1,train
FKBP9,9-translation,1,train
FLCN,10-unfolded protein response and mTORC1 signaling,0,train
FLCN,13-erythroid differentiation,0,train
FLCN,16-NFkB signaling,0,train
FLCN,18-cell cycle,0,train
FLCN,20-cell cycle,0,train
FLCN,21-growth signaling,0,train
FLCN,22-growth and targets of Myc,1,train
FLCN,24-growth and targets of Myc,1,train
FLCN,3-unfolded protein response,0,train
FOXO1,11-unfolded protein response and mTORC1 signaling,1,train
FOXO1,12-oxidative phosphorylation,0,train
FOXO1,13-erythroid differentiation,0,train
FOXO1,14-erythroid differentiation,1,train
FOXO1,15-proteasome genes,0,train
FOXO1,17-myeloid differentiation,1,train
FOXO1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
FOXO1,22-growth and targets of Myc,1,train
FOXO1,23-hnRNP genes,0,train
FOXO1,24-growth and targets of Myc,1,train
FOXO1,3-unfolded protein response,0,train
FOXO1,6-dysregulated lncRNA/antisense transcripts,0,train
FOXO1,8-translation,1,train
FOXO1,9-translation,0,train
FOXP3,12-oxidative phosphorylation,0,train
FOXP3,16-NFkB signaling,0,train
FOXP3,17-myeloid differentiation,0,train
FOXP3,20-cell cycle,0,train
FOXP3,24-growth and targets of Myc,0,train
FOXP3,6-dysregulated lncRNA/antisense transcripts,0,train
FOXP3,8-translation,0,train
FOXP3,9-translation,0,train
FOXRED2,10-unfolded protein response and mTORC1 signaling,0,train
FOXRED2,11-unfolded protein response and mTORC1 signaling,0,train
FOXRED2,12-oxidative phosphorylation,1,train
FOXRED2,15-proteasome genes,1,train
FOXRED2,16-NFkB signaling,0,train
FOXRED2,17-myeloid differentiation,0,train
FOXRED2,18-cell cycle,0,train
FOXRED2,20-cell cycle,0,train
FOXRED2,21-growth signaling,1,train
FOXRED2,3-unfolded protein response,0,train
FOXRED2,8-translation,1,train
FOXS1,11-unfolded protein response and mTORC1 signaling,0,train
FOXS1,12-oxidative phosphorylation,0,train
FOXS1,13-erythroid differentiation,1,train
FOXS1,14-erythroid differentiation,1,train
FOXS1,17-myeloid differentiation,1,train
FOXS1,18-cell cycle,0,train
FOXS1,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FOXS1,21-growth signaling,0,train
FOXS1,22-growth and targets of Myc,0,train
FOXS1,23-hnRNP genes,0,train
FOXS1,24-growth and targets of Myc,0,train
FOXS1,3-unfolded protein response,0,train
FOXS1,6-dysregulated lncRNA/antisense transcripts,1,train
FOXS1,8-translation,1,train
FOXS1,9-translation,1,train
FUBP1,10-unfolded protein response and mTORC1 signaling,0,train
FUBP1,13-erythroid differentiation,1,train
FUBP1,14-erythroid differentiation,1,train
FUBP1,16-NFkB signaling,0,train
FUBP1,18-cell cycle,0,train
FUBP1,21-growth signaling,0,train
FUBP1,23-hnRNP genes,0,train
FUBP1,24-growth and targets of Myc,0,train
FUBP1,3-unfolded protein response,0,train
FUBP1,6-dysregulated lncRNA/antisense transcripts,0,train
FUBP1,7-translation,1,train
FUBP1,8-translation,1,train
FUOM,13-erythroid differentiation,0,train
FUOM,14-erythroid differentiation,0,train
FUOM,15-proteasome genes,0,train
FUOM,16-NFkB signaling,0,train
FUOM,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
FUOM,22-growth and targets of Myc,1,train
FUOM,23-hnRNP genes,0,train
FUOM,6-dysregulated lncRNA/antisense transcripts,0,train
FUOM,7-translation,1,train
FUOM,9-translation,1,train
FZD5,11-unfolded protein response and mTORC1 signaling,0,train
FZD5,13-erythroid differentiation,0,train
FZD5,17-myeloid differentiation,1,train
FZD5,20-cell cycle,0,train
FZD5,22-growth and targets of Myc,0,train
FZD5,23-hnRNP genes,0,train
FZD5,24-growth and targets of Myc,0,train
FZD5,3-unfolded protein response,0,train
FZD5,7-translation,1,train
FZD5,8-translation,1,train
FZD5,9-translation,1,train
GAB2,10-unfolded protein response and mTORC1 signaling,1,train
GAB2,11-unfolded protein response and mTORC1 signaling,1,train
GAB2,12-oxidative phosphorylation,0,train
GAB2,13-erythroid differentiation,1,train
GAB2,14-erythroid differentiation,1,train
GAB2,15-proteasome genes,1,train
GAB2,16-NFkB signaling,0,train
GAB2,17-myeloid differentiation,1,train
GAB2,18-cell cycle,1,train
GAB2,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GAB2,20-cell cycle,0,train
GAB2,21-growth signaling,1,train
GAB2,22-growth and targets of Myc,1,train
GAB2,23-hnRNP genes,1,train
GAB2,24-growth and targets of Myc,1,train
GAB2,3-unfolded protein response,1,train
GAB2,6-dysregulated lncRNA/antisense transcripts,1,train
GAB2,7-translation,1,train
GAB2,8-translation,1,train
GAB2,9-translation,1,train
GABRG3,10-unfolded protein response and mTORC1 signaling,0,train
GABRG3,11-unfolded protein response and mTORC1 signaling,0,train
GABRG3,12-oxidative phosphorylation,1,train
GABRG3,13-erythroid differentiation,0,train
GABRG3,14-erythroid differentiation,0,train
GABRG3,15-proteasome genes,1,train
GABRG3,16-NFkB signaling,0,train
GABRG3,17-myeloid differentiation,0,train
GABRG3,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GABRG3,20-cell cycle,1,train
GABRG3,21-growth signaling,0,train
GABRG3,22-growth and targets of Myc,0,train
GABRG3,24-growth and targets of Myc,1,train
GABRG3,3-unfolded protein response,0,train
GABRG3,6-dysregulated lncRNA/antisense transcripts,0,train
GABRG3,7-translation,1,train
GABRG3,8-translation,1,train
GABRG3,9-translation,1,train
GADD45GIP1,10-unfolded protein response and mTORC1 signaling,0,train
GADD45GIP1,11-unfolded protein response and mTORC1 signaling,0,train
GADD45GIP1,12-oxidative phosphorylation,1,train
GADD45GIP1,13-erythroid differentiation,0,train
GADD45GIP1,14-erythroid differentiation,1,train
GADD45GIP1,15-proteasome genes,1,train
GADD45GIP1,16-NFkB signaling,0,train
GADD45GIP1,17-myeloid differentiation,0,train
GADD45GIP1,18-cell cycle,1,train
GADD45GIP1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GADD45GIP1,20-cell cycle,1,train
GADD45GIP1,23-hnRNP genes,1,train
GADD45GIP1,24-growth and targets of Myc,1,train
GADD45GIP1,3-unfolded protein response,0,train
GADD45GIP1,6-dysregulated lncRNA/antisense transcripts,0,train
GADD45GIP1,7-translation,1,train
GADD45GIP1,8-translation,1,train
GADD45GIP1,9-translation,1,train
GALNT6,13-erythroid differentiation,0,train
GALNT6,17-myeloid differentiation,0,train
GALNT6,18-cell cycle,0,train
GALNT6,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GALNT6,20-cell cycle,0,train
GALNT6,21-growth signaling,1,train
GALNT6,22-growth and targets of Myc,0,train
GALNT6,24-growth and targets of Myc,0,train
GALNT6,3-unfolded protein response,0,train
GALNT6,6-dysregulated lncRNA/antisense transcripts,0,train
GALNT6,7-translation,1,train
GALNT6,8-translation,1,train
GALNT6,9-translation,1,train
GATA1,11-unfolded protein response and mTORC1 signaling,1,train
GATA1,12-oxidative phosphorylation,1,train
GATA1,13-erythroid differentiation,1,train
GATA1,14-erythroid differentiation,1,train
GATA1,15-proteasome genes,1,train
GATA1,16-NFkB signaling,1,train
GATA1,17-myeloid differentiation,1,train
GATA1,18-cell cycle,1,train
GATA1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GATA1,20-cell cycle,1,train
GATA1,21-growth signaling,0,train
GATA1,22-growth and targets of Myc,1,train
GATA1,23-hnRNP genes,1,train
GATA1,24-growth and targets of Myc,1,train
GATA1,7-translation,1,train
GATA1,8-translation,1,train
GATA1,9-translation,1,train
GBF1,10-unfolded protein response and mTORC1 signaling,0,train
GBF1,11-unfolded protein response and mTORC1 signaling,0,train
GBF1,12-oxidative phosphorylation,1,train
GBF1,13-erythroid differentiation,1,train
GBF1,15-proteasome genes,1,train
GBF1,16-NFkB signaling,0,train
GBF1,18-cell cycle,1,train
GBF1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GBF1,20-cell cycle,1,train
GBF1,21-growth signaling,0,train
GBF1,22-growth and targets of Myc,1,train
GBF1,23-hnRNP genes,1,train
GBF1,24-growth and targets of Myc,1,train
GBF1,3-unfolded protein response,1,train
GBF1,6-dysregulated lncRNA/antisense transcripts,0,train
GBF1,8-translation,0,train
GBF1,9-translation,0,train
GCSH,11-unfolded protein response and mTORC1 signaling,0,train
GCSH,13-erythroid differentiation,0,train
GCSH,14-erythroid differentiation,0,train
GCSH,15-proteasome genes,1,train
GCSH,16-NFkB signaling,0,train
GCSH,17-myeloid differentiation,0,train
GCSH,18-cell cycle,0,train
GCSH,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GCSH,23-hnRNP genes,1,train
GCSH,24-growth and targets of Myc,1,train
GCSH,3-unfolded protein response,1,train
GCSH,6-dysregulated lncRNA/antisense transcripts,0,train
GCSH,7-translation,1,train
GCSH,8-translation,0,train
GCSH,9-translation,1,train
GEMIN4,11-unfolded protein response and mTORC1 signaling,1,train
GEMIN4,12-oxidative phosphorylation,0,train
GEMIN4,13-erythroid differentiation,1,train
GEMIN4,14-erythroid differentiation,0,train
GEMIN4,16-NFkB signaling,0,train
GEMIN4,17-myeloid differentiation,0,train
GEMIN4,18-cell cycle,1,train
GEMIN4,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GEMIN4,20-cell cycle,1,train
GEMIN4,21-growth signaling,0,train
GEMIN4,22-growth and targets of Myc,1,train
GEMIN4,23-hnRNP genes,1,train
GEMIN4,24-growth and targets of Myc,1,train
GEMIN4,3-unfolded protein response,0,train
GEMIN4,6-dysregulated lncRNA/antisense transcripts,1,train
GEMIN4,7-translation,1,train
GEMIN4,9-translation,1,train
GEMIN5,10-unfolded protein response and mTORC1 signaling,0,train
GEMIN5,11-unfolded protein response and mTORC1 signaling,1,train
GEMIN5,12-oxidative phosphorylation,0,train
GEMIN5,13-erythroid differentiation,1,train
GEMIN5,14-erythroid differentiation,0,train
GEMIN5,15-proteasome genes,0,train
GEMIN5,16-NFkB signaling,1,train
GEMIN5,17-myeloid differentiation,0,train
GEMIN5,18-cell cycle,1,train
GEMIN5,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GEMIN5,20-cell cycle,1,train
GEMIN5,21-growth signaling,0,train
GEMIN5,22-growth and targets of Myc,1,train
GEMIN5,23-hnRNP genes,1,train
GEMIN5,24-growth and targets of Myc,1,train
GEMIN5,3-unfolded protein response,1,train
GEMIN5,6-dysregulated lncRNA/antisense transcripts,1,train
GEMIN5,7-translation,1,train
GEMIN5,9-translation,1,train
GET1,10-unfolded protein response and mTORC1 signaling,0,train
GET1,11-unfolded protein response and mTORC1 signaling,1,train
GET1,12-oxidative phosphorylation,0,train
GET1,13-erythroid differentiation,0,train
GET1,14-erythroid differentiation,0,train
GET1,15-proteasome genes,1,train
GET1,16-NFkB signaling,1,train
GET1,18-cell cycle,1,train
GET1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GET1,20-cell cycle,1,train
GET1,22-growth and targets of Myc,0,train
GET1,23-hnRNP genes,1,train
GET1,24-growth and targets of Myc,1,train
GET1,3-unfolded protein response,1,train
GET1,7-translation,0,train
GET1,8-translation,0,train
GET1,9-translation,0,train
GFER,10-unfolded protein response and mTORC1 signaling,1,train
GFER,11-unfolded protein response and mTORC1 signaling,1,train
GFER,12-oxidative phosphorylation,1,train
GFER,13-erythroid differentiation,1,train
GFER,15-proteasome genes,1,train
GFER,18-cell cycle,1,train
GFER,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GFER,20-cell cycle,1,train
GFER,21-growth signaling,0,train
GFER,22-growth and targets of Myc,1,train
GFER,23-hnRNP genes,1,train
GFER,24-growth and targets of Myc,1,train
GFER,3-unfolded protein response,1,train
GFER,7-translation,1,train
GFER,8-translation,1,train
GFER,9-translation,1,train
GFM1,10-unfolded protein response and mTORC1 signaling,1,train
GFM1,11-unfolded protein response and mTORC1 signaling,1,train
GFM1,12-oxidative phosphorylation,1,train
GFM1,13-erythroid differentiation,1,train
GFM1,14-erythroid differentiation,0,train
GFM1,15-proteasome genes,1,train
GFM1,17-myeloid differentiation,0,train
GFM1,18-cell cycle,1,train
GFM1,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GFM1,20-cell cycle,1,train
GFM1,21-growth signaling,1,train
GFM1,22-growth and targets of Myc,1,train
GFM1,23-hnRNP genes,1,train
GFM1,24-growth and targets of Myc,1,train
GFM1,3-unfolded protein response,0,train
GFM1,6-dysregulated lncRNA/antisense transcripts,0,train
GFM1,7-translation,1,train
GFM1,8-translation,1,train
GFM1,9-translation,1,train
GFOD2,11-unfolded protein response and mTORC1 signaling,0,train
GFOD2,16-NFkB signaling,0,train
GFOD2,17-myeloid differentiation,0,train
GFOD2,19-mitochondrial protein translocation and oxidative phopshorylation,0,train
GFOD2,21-growth signaling,1,train
GFOD2,22-growth and targets of Myc,0,train
GFOD2,23-hnRNP genes,0,train
GFOD2,3-unfolded protein response,0,train
GFOD2,7-translation,1,train
GFOD2,8-translation,1,train
GFOD2,9-translation,1,train
GINS2,10-unfolded protein response and mTORC1 signaling,0,train
GINS2,11-unfolded protein response and mTORC1 signaling,1,train
GINS2,12-oxidative phosphorylation,0,train
GINS2,13-erythroid differentiation,1,train
GINS2,14-erythroid differentiation,1,train
GINS2,15-proteasome genes,1,train
GINS2,17-myeloid differentiation,0,train
GINS2,18-cell cycle,0,train
GINS2,19-mitochondrial protein translocation and oxidative phopshorylation,1,train
GINS2,21-growth signaling,0,train
GINS2,22-growth and targets of Myc,1,train
GINS2,23-hnRNP genes,1,train
GINS2,24-growth and targets of Myc,1,train
GINS2,3-unfolded protein response,0,train
GINS2,7-translation,0,train
GINS2,8-translation,0,train
GINS2,9-translation,0,train
